date,user,comment
31-12-2020T21:57:02,MisterWho,as long as it's cheapter to pay the families instead to repair the lines...
31-12-2020T21:57:14,CrRAR,yeahhhh haha
31-12-2020T21:57:30,Twokinds,stremma soon
31-12-2020T21:57:40,CrRAR,:ctwokinds-sleepoverA:
31-12-2020T21:57:43,MisterWho,Happened before..Firestone..or was it Firebridge tires
31-12-2020T21:57:43,Twokinds,dang dnd character so many options
31-12-2020T21:57:50,Twokinds,but I gotta work
31-12-2020T21:58:08,CrRAR,oh yeah I remember fthe firestone tires stuff probably 03 or '05
31-12-2020T21:58:11,MisterWho,DnD is eeeviiil XD
31-12-2020T21:58:32,CrRAR,"luckily not many casualties, 1 person with the gas line issues"
31-12-2020T21:58:46,CrRAR,I think like 40 homes caught fire
31-12-2020T21:58:55,CrRAR,mostly while ppl were at work
31-12-2020T21:59:31,CrRAR,"pretty nearby communities, but not wicked close to here luckily"
31-12-2020T21:59:33,Twokinds,I'm thinking about making one of those annoying rogues that throws knives at people all the time.
31-12-2020T21:59:40,SageSaga,its why i insisted working on the D&D character over a month ago :P
31-12-2020T21:59:46,Twokinds,"Well, throws anything."
31-12-2020T21:59:48,Twokinds,Saaage
31-12-2020T22:00:00,ZRO4825,Herro '.'/
31-12-2020T22:00:01,MisterWho,"Or ford..one model in the 60/70ies had the gas tank on a ""bad location"". Ripped open of the smallest accident..."
31-12-2020T22:00:02,Twokinds,You timed it perfectly to coincide with the holidays.
31-12-2020T22:00:08,Twokinds,With no breaks
31-12-2020T22:00:19,CrRAR,:ctwokinds-smug::fog::dagger:
31-12-2020T22:00:19,Twokinds,So there was no time to do anything.
31-12-2020T22:00:21,SageSaga,over a month! before thanksgiving!
31-12-2020T22:00:24,Twokinds,Some of us are busy
31-12-2020T22:00:28,SageSaga,. . .
31-12-2020T22:00:33,SpazztasticKiwi,grandmas doggo reeeeally no likey me
31-12-2020T22:00:40,CrRAR,aww dang
31-12-2020T22:00:46,CrRAR,another visit?
31-12-2020T22:01:00,SpazztasticKiwi,she made some dinner
31-12-2020T22:01:08,CrRAR,little dogs are the worst mailman maniacs
31-12-2020T22:01:08,SpazztasticKiwi,cooked the ham I got from work
31-12-2020T22:01:14,CrRAR,sweet!
31-12-2020T22:01:19,CrRAR,:ccrrar-stek:
31-12-2020T22:01:38,Twokinds,"Honestly, I've just been burnt out the last couple months."
31-12-2020T22:01:45,SpazztasticKiwi,"ham, collards, peas, spice drops & honey roasted peanuts"
31-12-2020T22:01:53,Twokinds,"From everything. I'm trying to get back on, but I think I need to start considering cutting stuff out of my life."
31-12-2020T22:02:12,BadFoMo,Like?
31-12-2020T22:02:32,CrRAR,"dogs think the more they freak out, if it makes the person leave (which happens to any visitor eventually) so they freak out more and more cuz they think they're doing a good job."
31-12-2020T22:02:43,SageSaga,"""Like Sage"""
31-12-2020T22:02:52,CrRAR,:ptv-shock:
31-12-2020T22:02:55,Zakuru,Sounds like someone needs a vacaaation~ :sparkles:
31-12-2020T22:03:17,ChromaticBard,You should take a vacation sometime Tom!
31-12-2020T22:03:21,ZRO4825,Take a break from the Sunday sketches for a month or so then. No one would really blame you.
31-12-2020T22:03:26,BadFoMo,"Inb4 ""Like the comic."""
31-12-2020T22:03:30,ZRO4825,Or at least a week here and there.
31-12-2020T22:03:55,MoonDance,Cut out stuff like what? New year makes a good time now
31-12-2020T22:03:56,Twokinds,"Honestly, a vacation would be nice. But impossible."
31-12-2020T22:04:04,Zakuru,You're in charge Tom
31-12-2020T22:04:17,BadFoMo,The Plage?
31-12-2020T22:04:26,CrRAR,yeah current travel stuff isn't ideal
31-12-2020T22:04:41,Zakuru,"well, obviously not traveling... that would be irresponsible O_O"
31-12-2020T22:04:44,MoonDance,Not what's happening now. Why not just do relaxing stuff at home
31-12-2020T22:04:44,SageSaga,what about making Sunday sketch days a 4 day a month only thing- so if there are 5 sundays in the month you get that Sunday off
31-12-2020T22:04:46,Twokinds,not tavel
31-12-2020T22:04:50,Twokinds,I don't like travelling
31-12-2020T22:05:03,SageSaga,its a minor change and understandable
31-12-2020T22:05:12,CrRAR,indeed
31-12-2020T22:05:16,Twokinds,I just wish I had a small window to recharge.
31-12-2020T22:05:25,MoonDance,That seems pretty reasonable
31-12-2020T22:05:44,ZRO4825,Take the first week of each month off from sketches? That'd cut you some slack each month.
31-12-2020T22:06:01,TheFriendlyDeathclaw,take a break Tom
31-12-2020T22:06:07,Twokinds,"Whatever, it don't matter."
31-12-2020T22:06:19,MoonDance,Try to set a date to get the highest priorties done before then and give yourself a hiatus gap after
31-12-2020T22:06:19,Zakuru,:ptv-uneasy:
31-12-2020T22:06:26,SageSaga,i think you are wrong Tom
31-12-2020T22:06:27,BadFoMo,"Oh! You could ""lose"" the one and only pen for the tablet!"
31-12-2020T22:06:44,ZRO4825,"If you think you're hitting burnout, then I'd argue that it definitely matters. o_o"
31-12-2020T22:06:54,CrRAR,"wow that's quite an authoritative sit, sage!"
31-12-2020T22:07:09,ZRO4825,Sometimes you have to sit like you mean it.
31-12-2020T22:07:20,CrRAR,"she do, she really do"
31-12-2020T22:07:42,Sammit,"i have to sleep now, Bye everybody and thanks for the stream Sage"
31-12-2020T22:07:50,CrRAR,:v: sammit
31-12-2020T22:07:53,ZapiliDver,bb Sammit
31-12-2020T22:07:57,MoonDance,Take care Sammit!
31-12-2020T22:08:56,SageSaga,take care Sammit
31-12-2020T22:09:24,Ordithus,night sammit!
31-12-2020T22:09:26,Ordithus,"also, back"
31-12-2020T22:09:30,CrRAR,wb
31-12-2020T22:09:33,BadFoMo,I'm all for the brake. I'd rather have that than Tom start to hate his own comic and have that hatred manifest in the comic.
31-12-2020T22:09:40,SpazztasticKiwi,still looking for others to do side work with you?
31-12-2020T22:10:31,CrRAR,yeah fatigue be real
31-12-2020T22:10:36,CrRAR,in anything
31-12-2020T22:10:51,Ordithus,for myself this year has been awful for burnout
31-12-2020T22:11:06,CrRAR,"yeah, marchmarchmarch"
31-12-2020T22:11:41,SageSaga,how can you have burnout from a year thats been less than 24 hours?!
31-12-2020T22:11:59,MoonDance,"It's speedrunning, Sage"
31-12-2020T22:12:03,BadFoMo,Haha!
31-12-2020T22:12:03,CrRAR,the audacity
31-12-2020T22:12:05,Ordithus,":ctwokinds-zenshocked: life is hard, man"
31-12-2020T22:12:09,SpazztasticKiwi,talent
31-12-2020T22:12:15,Ordithus,"so, uh, last year"
31-12-2020T22:12:43,ZRO4825,"It doesn't matter, it's in the past!"
31-12-2020T22:13:09,ZRO4825,"The way I see it, you can either run from it...or, learn from it."
31-12-2020T22:13:56,BadFoMo,Angry Kid: This year has been an anus! ...Horablis; ...Horablanus ha ha ha.
31-12-2020T22:14:32,CrRAR,that's heinous
31-12-2020T22:14:38,MisterWho,"@SageSaga Relative timeline, not absolute timeline ;P"
31-12-2020T22:15:53,Combak,Hey all!
31-12-2020T22:15:56,BadFoMo,Yo.
31-12-2020T22:15:59,CrRAR,ello combak
31-12-2020T22:16:03,Ordithus,hi combak
31-12-2020T22:16:04,Combak,No Tom right now or at all tonight?
31-12-2020T22:16:09,CrRAR,good eve
31-12-2020T22:16:13,Combak,"Hi FoMo, CrRAR, Ord."
31-12-2020T22:16:14,CrRAR,"not yet, possibly"
31-12-2020T22:16:15,BadFoMo,Soon-ish.
31-12-2020T22:16:22,BadFoMo,...I think.
31-12-2020T22:16:23,Combak,"Oh, and happy New Year all."
31-12-2020T22:16:24,CrRAR,also hny!
31-12-2020T22:16:24,ZapiliDver,Hi Combak
31-12-2020T22:16:25,SageSaga,"Zro - ""We cant trust this man! he killed my entire family!"" ""But- that was in the past-"" ""Yeah man- really sorry about what happened to your family"" ""YOU KILLED THEM!"" ""Stop living in the past man!"""
31-12-2020T22:16:36,Ordithus,lol
31-12-2020T22:16:37,BadFoMo,Happy New Year!
31-12-2020T22:16:47,TheFriendlyDeathclaw,:ctwokinds-NataniHAHA:
31-12-2020T22:17:02,Ordithus,"""You need to learn to move on"""
31-12-2020T22:17:08,BadFoMo,HaHa!
31-12-2020T22:17:29,TheFriendlyDeathclaw,[can't keep me in the past forever Ember!]*:cw0lfmare-HeadFlint:
31-12-2020T22:17:44,TheFriendlyDeathclaw,Tom Strim time
31-12-2020T22:17:46,BadFoMo,Tom's up.
31-12-2020T22:17:49,CrRAR,:ctwokinds-nibsbounce:
31-12-2020T22:17:52,CrRAR,strem
31-12-2020T22:17:55,TheFriendlyDeathclaw,:cthefriendlydeathclaw-UltraNibs:
31-12-2020T22:18:04,Ordithus,:ctwokinds-KatDance:
31-12-2020T22:18:16,RheagarsArtEmporium,happy new year tom
31-12-2020T22:18:18,SpazztasticKiwi,you think you’d rather do sketch days on Sunday & move comic to every other week maybe on Wednesday or Thursdays
31-12-2020T22:18:21,SpazztasticKiwi,how’s that
31-12-2020T22:18:26,FoxxTrotter,[DORKS]* :cfoxxtrotter-LadyRaynIcon:
31-12-2020T22:19:02,MarkovPolo,strem
31-12-2020T22:19:06,Twokinds,Happy 2021!
31-12-2020T22:19:18,CrRAR,:ccrrar-chipr::ctwokinds-nibsdance::ccrrar-chipr:
31-12-2020T22:19:22,Ordithus,:tada:
31-12-2020T22:19:23,MisterWho,Happy 2021 everbody!
31-12-2020T22:19:28,BadFoMo,Happy Anti-2012!
31-12-2020T22:19:31,ChromaticBard,Happy 2021!
31-12-2020T22:19:33,Zakuru,Happy New Year!
31-12-2020T22:19:37,TerraAegis8,Ayyy~
31-12-2020T22:19:38,presentFox,Its way to late for me to say that but...
31-12-2020T22:19:42,ZapiliDver,year++;
31-12-2020T22:19:42,Sesarag,Happy 2021!
31-12-2020T22:19:43,presentFox,Happy 2021!
31-12-2020T22:19:45,TerraAegis8,Here's to the new year!
31-12-2020T22:19:47,Sesarag,lol
31-12-2020T22:19:52,Ordithus,:eyes: that smug face. You just gotta love (to hate) him
31-12-2020T22:19:59,CrRAR,:cw0lfmare-EmberO: hat
31-12-2020T22:20:03,SpazztasticKiwi,y’all cursed it now
31-12-2020T22:20:14,Mediawatcher,Looks like Clovis is gonna leave Brutus behind
31-12-2020T22:20:15,SpazztasticKiwi,we were supposed to shout jimanji
31-12-2020T22:20:24,Mediawatcher,Roan I mean
31-12-2020T22:20:29,Mediawatcher,Not brutus
31-12-2020T22:20:30,BadFoMo,Do what?
31-12-2020T22:20:51,KeefMcDerpface,\o Jimanji
31-12-2020T22:20:55,KeefMcDerpface,I mean hi.
31-12-2020T22:21:02,CrRAR,ello keef
31-12-2020T22:21:41,Mediawatcher,I’m still mad at roan for almost killing Maeve
31-12-2020T22:21:54,CorporalAxolotl,YES I HAVE MADE IT
31-12-2020T22:22:06,CrRAR,yay
31-12-2020T22:23:39,MisterWho,"He, and that'S why you should never say bad things about your boss - even when he's not here...for a second. XD"
31-12-2020T22:26:23,Pwatcher67,hi all
31-12-2020T22:26:30,CrRAR,yo pwatcher
31-12-2020T22:26:35,ZapiliDver,Hi Pwatcher
31-12-2020T22:26:38,CrRAR,g'day
31-12-2020T22:26:43,ChromaticBard,Hey Pwatcher
31-12-2020T22:27:04,Sesarag,Hey Pwatcher
31-12-2020T22:27:20,KeefMcDerpface,hello Pwatcher
31-12-2020T22:27:58,RimaDraws,hii
31-12-2020T22:28:02,KeefMcDerpface,hello Rima
31-12-2020T22:28:05,CrRAR,hello rima!
31-12-2020T22:28:08,Ordithus,hi rima!
31-12-2020T22:28:11,TheFriendlyDeathclaw,Hi Rima
31-12-2020T22:28:11,ZapiliDver,Hi Rima
31-12-2020T22:28:17,ChromaticBard,Hey Rima!
31-12-2020T22:28:26,SageSaga,yo Rima
31-12-2020T22:28:36,RimaDraws,hi sage and friends
31-12-2020T22:28:49,partizzan,hi everyone
31-12-2020T22:28:56,CrRAR,heyo partizzan
31-12-2020T22:28:57,ZapiliDver,Hi partizzan
31-12-2020T22:28:59,KeefMcDerpface,hello partizzan
31-12-2020T22:29:55,SageSaga,the previous D&D game ended last week
31-12-2020T22:30:09,Ordithus,hope everyone had fun!
31-12-2020T22:30:15,Sesarag,Ooo
31-12-2020T22:30:21,SageSaga,they dethroned and killed god
31-12-2020T22:30:30,Ordithus,yay?
31-12-2020T22:30:32,CrRAR,wow ambitious
31-12-2020T22:30:36,KeefMcDerpface,So now who's god?
31-12-2020T22:30:41,ChromaticBard,As you do in a dnd game
31-12-2020T22:30:47,SageSaga,the other gods
31-12-2020T22:31:20,Mihari,"And then we disappeared into the annuls of time with no closure.,"
31-12-2020T22:31:32,CrRAR,how mythical
31-12-2020T22:31:44,SageSaga,T_T
31-12-2020T22:31:50,ChromaticBard,Can't wait until my players kill the lich god
31-12-2020T22:31:54,ZRO4825,So...now to have to fight your previous characters in a future arc? :P
31-12-2020T22:32:03,TerraAegis8,That would be dope.
31-12-2020T22:32:05,Mihari,That would be suicide
31-12-2020T22:32:33,SageSaga,this was the second highest power level game they have had
31-12-2020T22:32:34,TerraAegis8,"It would be, unless you rise to that level with the next generation!"
31-12-2020T22:32:37,ZRO4825,lol
31-12-2020T22:32:57,ChromaticBard,What level did the campaign end at?
31-12-2020T22:33:16,SageSaga,23
31-12-2020T22:33:23,Twokinds,Second highest?
31-12-2020T22:33:28,ChromaticBard,huh
31-12-2020T22:33:30,Twokinds,Which one was higher? The meta game?
31-12-2020T22:33:44,SageSaga,yeah - the meta game was higher
31-12-2020T22:33:53,ChromaticBard,What edition?
31-12-2020T22:34:02,SageSaga,but i think your characters in this one were technically more powerful
31-12-2020T22:34:08,SageSaga,5th ed
31-12-2020T22:34:14,ChromaticBard,cool
31-12-2020T22:34:17,CrRAR,oh a cow
31-12-2020T22:34:17,johnnytho,C O W
31-12-2020T22:34:21,KeefMcDerpface,:eyes:
31-12-2020T22:34:22,Ordithus,:cow2:
31-12-2020T22:34:27,TerraAegis8,Must've found an Epic Levels expansion or something~
31-12-2020T22:34:33,CrRAR,":cow2:*[put me out to pasture, eh?]"
31-12-2020T22:34:37,KeefMcDerpface,lol
31-12-2020T22:34:38,Akadu,Is that Sam?
31-12-2020T22:34:47,SageSaga,i think by the end of the previous game everyone was probably around a CR 33 or CR 39
31-12-2020T22:34:48,ChromaticBard,I'm interested in the level 23. Homebrew or some alternate rules I don't know about?
31-12-2020T22:35:02,CrRAR,watch out for Floras... cow
31-12-2020T22:35:07,CrRAR,:ccrrar-stek:
31-12-2020T22:35:13,SageSaga,there are some epic boon rules and we used a version of those along with some other Campaign boons
31-12-2020T22:35:21,ChromaticBard,Cool
31-12-2020T22:35:40,SageSaga,Mihari was a level 20 Wizard at the end along with some boons and well- she was also an adult silver dragon
31-12-2020T22:35:53,TerraAegis8,Hot.
31-12-2020T22:35:53,ZRO4825,Yay for dragons. :D
31-12-2020T22:36:04,TerraAegis8,Freeze your foes over real easy like
31-12-2020T22:36:05,SpazztasticKiwi,this ham
31-12-2020T22:36:12,CrRAR,oh no
31-12-2020T22:36:18,SageSaga,Tom was a Twin Soul Druid lvl 20 with some extra boons and his twin souls could res eachother so - he was immortal
31-12-2020T22:36:21,CrRAR,is it good or bad news?
31-12-2020T22:36:30,TerraAegis8,Druid gang represent
31-12-2020T22:36:32,SpazztasticKiwi,it good
31-12-2020T22:36:39,CrRAR,hecc yeah
31-12-2020T22:36:42,Ordithus,most excellent
31-12-2020T22:36:57,ChromaticBard,I should try out druid sometime. I love the idea of the new Wildfire subclass
31-12-2020T22:37:00,SageSaga,Fluff was a level 20 Monk that could alter fate-
31-12-2020T22:37:02,TheFriendlyDeathclaw,irl Tom has to figure out a way to become immortal now :cthefriendlydeathclaw-FloraStare:
31-12-2020T22:37:07,CrRAR,maybe the cow fur pattern is a map
31-12-2020T22:37:09,TerraAegis8,"Yo, Wildfire is amazing."
31-12-2020T22:37:12,CrRAR,it holds the secrets
31-12-2020T22:37:21,SageSaga,and Silver was a freakn Demi-God/Full God of Murder Fighter lvl 20
31-12-2020T22:37:35,ChromaticBard,I'm playing a Scribes Wizard in one campaign. Really fun subclass
31-12-2020T22:37:38,TerraAegis8,Did Silver take Bhaal's place?
31-12-2020T22:37:48,SageSaga,he murdered daddy Bhaal
31-12-2020T22:37:53,TerraAegis8,Noice!
31-12-2020T22:38:14,SpazztasticKiwi,yay murder
31-12-2020T22:38:25,CrRAR,:ctwokinds-power:
31-12-2020T22:38:26,Ordithus,:ctwokinds-rainehappy: murder!
31-12-2020T22:38:30,KeefMcDerpface,\o/
31-12-2020T22:38:33,CrRAR,:ctwokinds-nibsbounce:
31-12-2020T22:38:38,MidNightBlue78,🐈🐾🐾🐾🐾🐾
31-12-2020T22:38:43,TerraAegis8,"""You can't steal from a thief, you can't con a con artist, but you can kill a killer!"""
31-12-2020T22:38:44,CrRAR,:ctwokinds-nibsdance:
31-12-2020T22:38:51,Akadu,:ctwokinds-nibsdance:
31-12-2020T22:38:54,MarvTheHugPharaoh,MIDNIGHT!!! <3
31-12-2020T22:39:01,MidNightBlue78,Marvy!!!!!
31-12-2020T22:39:06,CrRAR,:ctwokinds-awoo:
31-12-2020T22:39:12,MarvTheHugPharaoh,:cmarvthehugpharaoh-7219657933271859:
31-12-2020T22:39:41,MidNightBlue78,"Its been like, two years since the last time i was here"
31-12-2020T22:39:48,CrRAR,wb
31-12-2020T22:39:52,KeefMcDerpface,wb
31-12-2020T22:39:53,MarvTheHugPharaoh,Wb bb
31-12-2020T22:39:53,SageSaga,the only other two people in the world that were a match for them either left- or just really arent smart enough to use their power properly XD
31-12-2020T22:39:54,MidNightBlue78,thanks
31-12-2020T22:40:12,SageSaga,FORATH! THE BEAST SLAYER! can become a titan- but he's kinda dumb-
31-12-2020T22:40:18,11111001001,"Hey look, it a cow"
31-12-2020T22:40:32,CrRAR,:cow:
31-12-2020T22:40:45,FoxxTrotter,:cow2:
31-12-2020T22:40:53,SpazztasticKiwi,🐄
31-12-2020T22:41:09,Ordithus,"don't have a cow, man"
31-12-2020T22:41:12,CrRAR,:cow::sweat_drops:
31-12-2020T22:41:38,CrRAR,Red could declare it his steed
31-12-2020T22:41:48,KeefMcDerpface,haha
31-12-2020T22:41:58,TerraAegis8,"Gonna go git gud at smash, hope y'all keep being beautiful!"
31-12-2020T22:42:02,Combak,"Ooh, I'm late. Tom STREAM!"
31-12-2020T22:42:13,CrRAR,:v: terraAegis
31-12-2020T22:42:20,CrRAR,wb combak
31-12-2020T22:42:21,KeefMcDerpface,bye Terra and hello Combak
31-12-2020T22:42:23,MisterWho,"...say, what happened with the egg the chicken laid before it got turned back into a human? XD"
31-12-2020T22:42:27,CrRAR,didn't know ya left
31-12-2020T22:42:33,Ordithus,very nice Kate! <3
31-12-2020T22:43:01,CrRAR,Brutis!
31-12-2020T22:43:07,CrRAR,*Brutus
31-12-2020T22:43:12,SageSaga,what does it matter? Egg wasnt fertilized
31-12-2020T22:43:28,Ordithus,Brutus probably ate it
31-12-2020T22:43:50,CrRAR,lol
31-12-2020T22:44:14,CrRAR,*gets head stuck in bars excited at seeing Clovis*
31-12-2020T22:44:57,Combak,"Bye Terra, and hi CrRAR, Keef."
31-12-2020T22:45:03,CrRAR,yoyo
31-12-2020T22:45:09,KeefMcDerpface,o/
31-12-2020T22:45:24,MisterWho,"Well, he wanted to eat it..when the comic had no panel left. XD"
31-12-2020T22:48:00,TheFriendlyDeathclaw,why is there a cow?
31-12-2020T22:48:09,CrRAR,all will be explained
31-12-2020T22:48:12,KeefMcDerpface,^
31-12-2020T22:48:19,Ordithus,Roan wasn't the only one to show up looking for Brutus
31-12-2020T22:48:22,KeefMcDerpface,^
31-12-2020T22:48:26,TheFriendlyDeathclaw,is Clovis getting turned into a cow?
31-12-2020T22:48:32,Ordithus,... yes
31-12-2020T22:48:35,Akadu,Sam:  I got turned into a cow.  Can I go home?
31-12-2020T22:48:38,RimaDraws,no that was sam
31-12-2020T22:48:38,NeetN00t,The estate has a steak house.
31-12-2020T22:48:46,NeetN00t,Only reasonable explenation
31-12-2020T22:49:04,ZapiliDver,Or milk
31-12-2020T22:49:13,RedDragonSyndicate,hey firends
31-12-2020T22:49:18,CrRAR,:ctwokinds-rose:*[only the finest]
31-12-2020T22:49:20,KeefMcDerpface,hello RedDragon
31-12-2020T22:49:24,CrRAR,yo syndicate
31-12-2020T22:49:25,Ordithus,hi Red!
31-12-2020T22:49:26,RedDragonSyndicate,*friends. Typing is hard
31-12-2020T22:49:26,ZapiliDver,Hi Red
31-12-2020T22:49:37,TheFriendlyDeathclaw,Hi Red
31-12-2020T22:49:39,ChromaticBard,Hi Red
31-12-2020T22:49:40,Sesarag,Hi Red
31-12-2020T22:50:05,SageSaga,yo Red!
31-12-2020T22:50:11,SageSaga,just finished your sketch for the month
31-12-2020T22:50:18,CrRAR,:eyes:
31-12-2020T22:50:25,KeefMcDerpface,:eyes:
31-12-2020T22:50:49,CrRAR,:snake:
31-12-2020T22:51:45,SageSaga,Red?
31-12-2020T22:52:01,CrRAR,fainted from impressedness
31-12-2020T22:52:05,FoxxTrotter,"E'los, Red."
31-12-2020T22:52:20,Ordithus,ya killed him
31-12-2020T22:52:32,KeefMcDerpface,:ptv-shock:
31-12-2020T22:52:35,CrRAR,what a way to go
31-12-2020T22:53:06,KeefMcDerpface,:ptv-whiny: 1 day into the new year and we already lost someone...
31-12-2020T22:53:16,MisterWho,Goess he's not capable of typing atm XD
31-12-2020T22:53:38,CrRAR,maybe pet ambush
31-12-2020T22:53:50,SageSaga,ok... well i gotta get back to working on stuff-
31-12-2020T22:55:54,RedDragonSyndicate,SORRY! Wife called me away
31-12-2020T22:55:56,RedDragonSyndicate,:(
31-12-2020T22:56:06,MisterWho,WB !
31-12-2020T22:56:12,CrRAR,your art by Sage is fantastic
31-12-2020T22:56:21,RedDragonSyndicate,"I'm sure it's awesome, Sage! I'm looking forward to it"
31-12-2020T22:56:25,SageSaga,there it is
31-12-2020T22:56:30,RedDragonSyndicate,oh DOPE! It's great!
31-12-2020T22:56:35,RedDragonSyndicate,love the vibe
31-12-2020T22:56:39,SageSaga,:P
31-12-2020T22:56:46,CrRAR,powerful lady~
31-12-2020T22:56:54,RedDragonSyndicate,I haven't drawn Kate in so long ha ha
31-12-2020T22:57:01,RedDragonSyndicate,I used to a lot
31-12-2020T22:57:19,RedDragonSyndicate,I drew you and Tom's characters more than my own back then feels like
31-12-2020T22:57:34,CrRAR,oh boy Clovis got that crazed look in his eye
31-12-2020T22:57:40,KeefMcDerpface,yep
31-12-2020T22:57:48,CrRAR,I mean he's always pretty crazed
31-12-2020T22:57:52,CrRAR,...but ya know
31-12-2020T22:58:00,CrRAR,Extra EXTRA cray
31-12-2020T22:59:51,Combak,"Oh, hi Red!"
31-12-2020T23:00:54,Ordithus,"mymy Clovis, you're looking crazy today, moreso than usual"
31-12-2020T23:01:31,NeetN00t,Shakespearean level stuff right here
31-12-2020T23:02:38,CrRAR,:ccrrar-renibop::notes:
31-12-2020T23:03:02,RedDragonSyndicate,Hope everyone had a good string of holidays
31-12-2020T23:03:27,CrRAR,kinda flew on by
31-12-2020T23:03:35,NeetN00t,Orthodox Christmas still coming up here in a bit
31-12-2020T23:03:56,ZapiliDver,Just 5-6 days left
31-12-2020T23:04:02,RedDragonSyndicate,Yeah haven't celebrated that in a hot minute. Not since I left Ukraine
31-12-2020T23:04:42,NeetN00t,Russian invasion and whatnot?
31-12-2020T23:06:58,Combak,You used to live in Ukraine?
31-12-2020T23:07:26,RedDragonSyndicate,Couple years prior to that. Taught English there
31-12-2020T23:07:32,Anormalgamer,I finally made it it only took ten minutes of loading
31-12-2020T23:07:40,KeefMcDerpface,\o/
31-12-2020T23:08:52,KeefMcDerpface,:eyes: Uh oh.
31-12-2020T23:09:20,CrRAR,"""prepare to be... udderly transformed"""
31-12-2020T23:09:24,CrRAR,:ctwokinds-clovischuckle:
31-12-2020T23:10:03,CrRAR,"Brutus: ""oh boy!"""
31-12-2020T23:12:07,Anormalgamer,So how is everyone
31-12-2020T23:12:13,NeetN00t,Good
31-12-2020T23:12:15,KeefMcDerpface,good
31-12-2020T23:12:17,CrRAR,pretty good
31-12-2020T23:12:27,Anormalgamer,That is good to hear
31-12-2020T23:13:28,ChromaticBard,I'm doing pretty good
31-12-2020T23:15:30,CrRAR,:ccrrar-chipr:
31-12-2020T23:16:35,Combak,"Ah, cool Red."
31-12-2020T23:18:03,Akadu,Roan.  Roan.  Burning bright...
31-12-2020T23:20:50,Ordithus,:eyes: oh dear
31-12-2020T23:20:57,KeefMcDerpface,:eyes:
31-12-2020T23:21:28,CrRAR,:poultry_leg:
31-12-2020T23:21:29,Combak,...
31-12-2020T23:21:34,Combak,* CONCERN *
31-12-2020T23:22:05,Akadu,:ctwokinds-power:
31-12-2020T23:27:46,Ordithus,brb
31-12-2020T23:27:50,KeefMcDerpface,ok
31-12-2020T23:28:37,MoonDance,"oo a colored sketch, Sage?"
31-12-2020T23:30:10,SageSaga,practicing different painting
31-12-2020T23:32:31,ZahnHolley,Hi guys hi sage good to seeya ^
31-12-2020T23:32:39,KeefMcDerpface,hello Zahn
31-12-2020T23:32:41,CrRAR,yo zahn!
31-12-2020T23:32:46,ChromaticBard,Hi Zahn!
31-12-2020T23:32:59,ZahnHolley,Happy new year
31-12-2020T23:33:20,CrRAR,:ccrrar-yis: sames
31-12-2020T23:34:12,ZahnHolley,2020 is garbage x3
31-12-2020T23:34:15,Dadrobit,Howdy all y'all!
31-12-2020T23:34:20,CrRAR,yo dadro
31-12-2020T23:34:21,MarvTheHugPharaoh,Daddy
31-12-2020T23:34:29,CrRAR,g'devening
31-12-2020T23:34:32,ZahnHolley,Hi dad!
31-12-2020T23:34:40,KeefMcDerpface,hello Dad
31-12-2020T23:34:46,Combak,Hi Robit!
31-12-2020T23:35:50,Dadrobit,Everyone having a fabulous night so far?
31-12-2020T23:36:26,CrRAR,yeah! cept for Roan seems like
31-12-2020T23:36:49,ZahnHolley,Yeah I’m enjoying it
31-12-2020T23:37:23,CrRAR,very chill post-holidays
31-12-2020T23:37:35,Dadrobit,"Shit talking the boss in front of the boss tends to create issues, ya."
31-12-2020T23:37:51,Dadrobit,Not t that I've ever done so myself.
31-12-2020T23:39:45,Combak,"I'm going fine, so yeah."
31-12-2020T23:39:50,MarvTheHugPharaoh,"Shit talking about your boss, to your boss.  Then that's just homie shit"
31-12-2020T23:39:58,MarvTheHugPharaoh,to your*
31-12-2020T23:40:38,Dadrobit,"Marv, actually true. Some of my guys will absolutely shit talk me to my face for good fun."
31-12-2020T23:41:24,MarvTheHugPharaoh,"I do it to my boss all the time, and he does it to me as well.  Always good times"
31-12-2020T23:41:32,CrRAR,keeps you on your game
31-12-2020T23:42:23,Dadrobit,Why is this cow surprised?
31-12-2020T23:42:41,MarvTheHugPharaoh,He just came online
31-12-2020T23:42:47,KeefMcDerpface,hah
31-12-2020T23:43:01,Dadrobit,"Oh, is this Roan's ""templar"" friend he had at the front door?"
31-12-2020T23:43:01,MarvTheHugPharaoh,Sudden consciousness
31-12-2020T23:43:03,Sclimshady,Sudden cow sentience
31-12-2020T23:43:08,CrRAR,the famous comic interrupting cow
31-12-2020T23:43:13,MarvTheHugPharaoh,Hey Shady
31-12-2020T23:43:17,Dadrobit,Iirc there was two of them.
31-12-2020T23:43:20,Sclimshady,Hey Marv
31-12-2020T23:43:25,Dadrobit,o/ sclim
31-12-2020T23:43:28,KeefMcDerpface,hello Sclim
31-12-2020T23:43:31,Sclimshady,Howdy Dad
31-12-2020T23:43:33,Sclimshady,Keef
31-12-2020T23:43:39,CrRAR,ello
31-12-2020T23:44:57,BadFoMo,Back for a bit. Please tell me Roan's friend here gets back to normal soon.
31-12-2020T23:45:25,CrRAR,wb
31-12-2020T23:45:29,KeefMcDerpface,wb
31-12-2020T23:45:47,Dadrobit,Wb
31-12-2020T23:46:25,CrRAR,:ctwokinds-nibsbounce:
